Date,ESGU,ESGD,SUSA,ICLN,QCLN,SPY,QQQ,VTI,AGG,VWO
2024-02-26,108.45004272460938,72.30088806152344,102.87670135498047,13.225109100341797,33.7010498046875,492.438232421875,431.23748779296875,244.15557861328125,89.3989486694336,39.021297454833984
2024-02-27,108.59623718261719,72.40364074707031,103.11100006103516,13.360355377197266,34.185455322265625,493.35308837890625,432.27471923828125,244.83584594726562,89.27931213378906,39.143707275390625
2024-02-28,108.44029998779297,72.01130676269531,103.01336669921875,13.215449333190918,34.215110778808594,492.7010498046875,429.9730224609375,244.4276885986328,89.45417022705078,38.54106521606445
2024-02-29,108.91788482666016,72.17945098876953,103.46244049072266,13.437637329101562,34.74895477294922,494.4723205566406,433.6576843261719,245.4578094482422,89.6014404296875,38.62581253051758
2024-03-01,109.98023986816406,72.83333587646484,104.37034606933594,13.650168418884277,35.43108367919922,499.1145324707031,440.18719482421875,247.71237182617188,90.03163146972656,39.143707275390625
2024-03-04,109.82431030273438,72.6278305053711,104.38011932373047,13.437637329101562,34.58089065551758,498.57928466796875,438.6165466308594,247.4694366455078,89.81005859375,38.983638763427734
2024-03-05,108.65471649169922,72.45968627929688,103.30623626708984,13.39899730682373,33.532981872558594,493.5964050292969,430.74359130859375,244.84556579589844,90.29930877685547,38.719974517822266
2024-03-06,109.19078063964844,73.36578369140625,103.90174102783203,13.601865768432617,34.126136779785156,496.0975646972656,433.45025634765625,246.29354858398438,90.43778228759766,39.20021057128906
2024-03-07,110.35061645507812,74.30924224853516,104.88775634765625,13.78541374206543,35.0455322265625,501.0220642089844,440.0292053222656,248.6939239501953,90.63165283203125,39.3885383605957
2024-03-08,109.59040069580078,74.04769134521484,104.25320434570312,13.853036880493164,34.80826950073242,498.01483154296875,433.67742919921875,247.25563049316406,90.7147216796875,39.32262420654297
2024-03-11,109.46368408203125,73.68338012695312,104.21414184570312,13.833715438842773,34.837928771972656,497.5865478515625,432.06732177734375,246.85720825195312,90.61317443847656,39.42620086669922
2024-03-12,110.69176483154297,74.1971435546875,105.33683013916016,13.466619491577148,34.2744255065918,502.9393615722656,438.2609558105469,249.2964324951172,90.38241577148438,39.76519012451172
2024-03-13,110.496826171875,74.27188110351562,105.22944641113281,13.234769821166992,33.572532653808594,502.1509704589844,434.8924255371094,248.98545837402344,90.21623992919922,39.53920364379883
2024-03-14,110.1849365234375,73.77679443359375,104.67298126220703,13.05122184753418,32.36644744873047,501.1582946777344,433.7960510253906,248.0233612060547,89.64391326904297,39.32262420654297
2024-03-15,109.40521240234375,73.73943328857422,103.9407958984375,12.964278221130371,32.23793411254883,497.7170715332031,428.6395263671875,246.55593872070312,89.63468170166016,39.20857238769531
2024-03-18,110.12644958496094,73.73008728027344,104.67298126220703,13.031901359558105,32.504844665527344,500.67510986328125,432.72760009765625,247.80958557128906,89.54237365722656,39.293399810791016
2024-03-19,110.79896545410156,73.84217834472656,105.33683013916016,12.964278221130371,32.20827865600586,503.45733642578125,433.8057861328125,249.23809814453125,89.763916015625,39.133174896240234
2024-03-20,111.80287170410156,74.64552307128906,106.15687561035156,13.254091262817383,33.127662658691406,508.11407470703125,438.9493103027344,251.76480102539062,89.94854736328125,39.444210052490234
2024-03-21,112.27616882324219,74.62684631347656,106.74342346191406,13.27341079711914,33.42424011230469,509.793212890625,441.0264587402344,252.80462646484375,90.0131607055664,39.47248458862305
2024-03-22,112.04147338867188,74.4960708618164,106.54757690429688,13.225109100341797,32.96949005126953,508.8266906738281,441.53094482421875,252.0936737060547,90.29930877685547,39.21800231933594
2024-03-25,111.68941497802734,74.36528778076172,106.08734130859375,13.109184265136719,32.840980529785156,507.4209289550781,439.92852783203125,251.528076171875,90.13314056396484,39.21800231933594
2024-03-26,111.50360870361328,74.4680404663086,105.9600601196289,13.012579917907715,32.672916412353516,506.4837646484375,438.504150390625,251.0794677734375,90.2254638671875,39.133174896240234
2024-03-27,112.41310119628906,74.89775085449219,106.87071228027344,13.514922142028809,34.26454544067383,510.74017333984375,439.99774169921875,253.293212890625,90.52086639404297,39.23685836791992
2024-03-28,112.42285919189453,74.64552307128906,106.90010070800781,13.505261421203613,34.2843132019043,510.6424865722656,439.1866760253906,253.458984375,90.41010284423828,39.36880111694336
